TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",0,SELECTED HOUSING CHARACTERISTICS,,,,
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",0.5,,,,,
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",0.8,HOUSING OCCUPANCY,,,,
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",1,Total housing units,"337,920","+/-4,270","337,920",(X)
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",2,Occupied housing units,"307,894","+/-4,940",91.1,+/-0.9
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",3,Vacant housing units,"30,026","+/-3,195",8.9,+/-0.9
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",3.3,,,,,
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",4,Homeowner vacancy rate,0.7,+/-0.3,(X),(X)
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",5,Rental vacancy rate,6.6,+/-1.6,(X),(X)
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",5.3,,,,,
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",5.5,UNITS IN STRUCTURE,,,,
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",6,Total housing units,"337,920","+/-4,270","337,920",(X)
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",7,"1-unit, detached","240,823","+/-5,351",71.3,+/-1.3
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",8,"1-unit, attached","12,326","+/-1,974",3.6,+/-0.6
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",9,2 units,"11,625","+/-2,116",3.4,+/-0.6
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",10,3 or 4 units,"11,171","+/-2,240",3.3,+/-0.7
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",11,5 to 9 units,"7,834","+/-2,009",2.3,+/-0.6
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",12,10 to 19 units,"11,261","+/-2,426",3.3,+/-0.7
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",13,20 or more units,"19,798","+/-2,391",5.9,+/-0.7
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",14,Mobile home,"22,360","+/-3,006",6.6,+/-0.9
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",15,"Boat, RV, van, etc.",722,+/-610,0.2,+/-0.2
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",15.3,,,,,
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",15.5,YEAR STRUCTURE BUILT,,,,
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",16,Total housing units,"337,920","+/-4,270","337,920",(X)
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",17,Built 2020 or later,"3,651","+/-1,622",1.1,+/-0.5
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",18,Built 2010 to 2019,"31,049","+/-3,053",9.2,+/-0.9
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",19,Built 2000 to 2009,"56,393","+/-3,990",16.7,+/-1.2
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",20,Built 1990 to 1999,"44,116","+/-3,622",13.1,+/-1.1
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",21,Built 1980 to 1989,"42,794","+/-3,038",12.7,+/-0.9
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",22,Built 1970 to 1979,"64,612","+/-4,457",19.1,+/-1.3
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",23,Built 1960 to 1969,"42,414","+/-3,742",12.6,+/-1.1
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",24,Built 1950 to 1959,"28,116","+/-2,394",8.3,+/-0.7
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",25,Built 1940 to 1949,"8,893","+/-1,547",2.6,+/-0.5
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",26,Built 1939 or earlier,"15,882","+/-1,917",4.7,+/-0.6
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",26.3,,,,,
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",26.5,ROOMS,,,,
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",27,Total housing units,"337,920","+/-4,270","337,920",(X)
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",28,1 room,"7,517","+/-2,258",2.2,+/-0.7
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",29,2 rooms,"5,365","+/-1,440",1.6,+/-0.4
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",30,3 rooms,"17,430","+/-2,315",5.2,+/-0.7
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",31,4 rooms,"48,683","+/-3,751",14.4,+/-1.1
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",32,5 rooms,"68,738","+/-4,736",20.3,+/-1.3
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",33,6 rooms,"67,302","+/-4,736",19.9,+/-1.4
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",34,7 rooms,"47,399","+/-4,187",14.0,+/-1.2
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",35,8 rooms,"36,046","+/-3,311",10.7,+/-1.0
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",36,9 rooms or more,"39,440","+/-3,354",11.7,+/-1.0
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",37,Median rooms,5.8,+/-0.1,(X),(X)
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",37.3,,,,,
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",37.5,BEDROOMS,,,,
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",38,Total housing units,"337,920","+/-4,270","337,920",(X)
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",39,No bedroom,"7,607","+/-2,264",2.3,+/-0.7
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",40,1 bedroom,"26,723","+/-3,238",7.9,+/-0.9
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",41,2 bedrooms,"65,128","+/-4,042",19.3,+/-1.2
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",42,3 bedrooms,"155,052","+/-6,028",45.9,+/-1.8
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",43,4 bedrooms,"72,898","+/-4,865",21.6,+/-1.4
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",44,5 or more bedrooms,"10,512","+/-1,657",3.1,+/-0.5
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",44.3,,,,,
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",44.5,HOUSING TENURE,,,,
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",45,Occupied housing units,"307,894","+/-4,940","307,894",(X)
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",46,Owner-occupied,"227,413","+/-5,617",73.9,+/-1.4
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",47,Renter-occupied,"80,481","+/-4,582",26.1,+/-1.4
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",47.3,,,,,
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",48,Average household size of owner-occupied unit,2.53,+/-0.04,(X),(X)
DP04,5001800US2201,"Congressional District 1 (118th Congress), Louisiana",49,Average household size of renter-occupied unit,2.36,+/-0.10,(X),(X)
