TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",133,German,"128,864","+/-7,889",12.8,+/-0.8
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",134,Greek,"4,810","+/-1,702",0.5,+/-0.2
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",135,Hungarian,"3,482",+/-858,0.3,+/-0.1
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",136,Irish,"152,153","+/-10,626",15.2,+/-1.1
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",137,Italian,"92,882","+/-7,004",9.3,+/-0.7
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",138,Lithuanian,"2,095",+/-722,0.2,+/-0.1
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",139,Norwegian,"6,559","+/-2,112",0.7,+/-0.2
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",140,Polish,"34,274","+/-3,943",3.4,+/-0.4
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",141,Portuguese,"1,669",+/-876,0.2,+/-0.1
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",142,Russian,"6,271","+/-1,583",0.6,+/-0.2
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",143,Scotch-Irish,"5,235","+/-1,514",0.5,+/-0.2
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",144,Scottish,"14,181","+/-2,465",1.4,+/-0.2
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",145,Slovak,"1,711",+/-659,0.2,+/-0.1
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",146,Subsaharan African,"14,284","+/-3,206",1.4,+/-0.3
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",147,Swedish,"4,702","+/-1,101",0.5,+/-0.1
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",148,Swiss,"2,038","+/-1,118",0.2,+/-0.1
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",149,Ukrainian,"3,982","+/-1,014",0.4,+/-0.1
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",150,Welsh,"4,718","+/-1,186",0.5,+/-0.1
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",151,West Indian (excluding Hispanic origin groups),"14,778","+/-3,769",1.5,+/-0.4
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",151.3,,,,,
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",151.5,COMPUTERS AND INTERNET USE,,,,
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",152,Total households,"395,656","+/-4,126","395,656",(X)
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",153,With a computer,"379,539","+/-4,271",95.9,+/-0.5
DP02,5001800US1000,"Congressional District (at Large) (118th Congress), Delaware",154,With a broadband Internet subscription,"363,516","+/-4,271",91.9,+/-0.8
