TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP04,5001800US3501,"Congressional District 1 (118th Congress), New Mexico",0,SELECTED HOUSING CHARACTERISTICS,,,,
DP04,5001800US3501,"Congressional District 1 (118th Congress), New Mexico",0.5,,,,,
DP04,5001800US3501,"Congressional District 1 (118th Congress), New Mexico",0.8,HOUSING OCCUPANCY,,,,
DP04,5001800US3501,"Congressional District 1 (118th Congress), New Mexico",1,Total housing units,"332,215","+/-5,043","332,215",(X)
DP04,5001800US3501,"Congressional District 1 (118th Congress), New Mexico",2,Occupied housing units,"305,498","+/-4,879",92.0,+/-0.8
DP04,5001800US3501,"Congressional District 1 (118th Congress), New Mexico",3,Vacant housing units,"26,717","+/-2,763",8.0,+/-0.8
DP04,5001800US3501,"Congressional District 1 (118th Congress), New Mexico",3.3,,,,,
DP04,5001800US3501,"Congressional District 1 (118th Congress), New Mexico",4,Homeowner vacancy rate,0.5,+/-0.3,(X),(X)
DP04,5001800US3501,"Congressional District 1 (118th Congress), New Mexico",5,Rental vacancy rate,4.8,+/-1.4,(X),(X)
DP04,5001800US3501,"Congressional District 1 (118th Congress), New Mexico",5.3,,,,,
DP04,5001800US3501,"Congressional District 1 (118th Congress), New Mexico",5.5,UNITS IN STRUCTURE,,,,
DP04,5001800US3501,"Congressional District 1 (118th Congress), New Mexico",6,Total housing units,"332,215","+/-5,043","332,215",(X)
DP04,5001800US3501,"Congressional District 1 (118th Congress), New Mexico",7,"1-unit, detached","210,417","+/-5,032",63.3,+/-1.4
DP04,5001800US3501,"Congressional District 1 (118th Congress), New Mexico",8,"1-unit, attached","18,371","+/-2,162",5.5,+/-0.7
DP04,5001800US3501,"Congressional District 1 (118th Congress), New Mexico",9,2 units,"2,601","+/-1,107",0.8,+/-0.3
DP04,5001800US3501,"Congressional District 1 (118th Congress), New Mexico",10,3 or 4 units,"16,995","+/-2,233",5.1,+/-0.7
DP04,5001800US3501,"Congressional District 1 (118th Congress), New Mexico",11,5 to 9 units,"13,288","+/-2,753",4.0,+/-0.8
DP04,5001800US3501,"Congressional District 1 (118th Congress), New Mexico",12,10 to 19 units,"13,105","+/-1,999",3.9,+/-0.6
