TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP04,5001800US0401,"Congressional District 1 (118th Congress), Arizona",0,SELECTED HOUSING CHARACTERISTICS,,,,
DP04,5001800US0401,"Congressional District 1 (118th Congress), Arizona",0.5,,,,,
DP04,5001800US0401,"Congressional District 1 (118th Congress), Arizona",0.8,HOUSING OCCUPANCY,,,,
DP04,5001800US0401,"Congressional District 1 (118th Congress), Arizona",1,Total housing units,"399,272","+/-6,773","399,272",(X)
DP04,5001800US0401,"Congressional District 1 (118th Congress), Arizona",2,Occupied housing units,"357,279","+/-6,279",89.5,+/-1.0
DP04,5001800US0401,"Congressional District 1 (118th Congress), Arizona",3,Vacant housing units,"41,993","+/-4,101",10.5,+/-1.0
DP04,5001800US0401,"Congressional District 1 (118th Congress), Arizona",3.3,,,,,
DP04,5001800US0401,"Congressional District 1 (118th Congress), Arizona",4,Homeowner vacancy rate,0.6,+/-0.3,(X),(X)
DP04,5001800US0401,"Congressional District 1 (118th Congress), Arizona",5,Rental vacancy rate,4.0,+/-1.2,(X),(X)
DP04,5001800US0401,"Congressional District 1 (118th Congress), Arizona",5.3,,,,,
DP04,5001800US0401,"Congressional District 1 (118th Congress), Arizona",5.5,UNITS IN STRUCTURE,,,,
DP04,5001800US0401,"Congressional District 1 (118th Congress), Arizona",6,Total housing units,"399,272","+/-6,773","399,272",(X)
DP04,5001800US0401,"Congressional District 1 (118th Congress), Arizona",7,"1-unit, detached","228,784","+/-6,938",57.3,+/-1.5
DP04,5001800US0401,"Congressional District 1 (118th Congress), Arizona",8,"1-unit, attached","35,426","+/-3,695",8.9,+/-0.9
DP04,5001800US0401,"Congressional District 1 (118th Congress), Arizona",9,2 units,"2,861",+/-974,0.7,+/-0.2
DP04,5001800US0401,"Congressional District 1 (118th Congress), Arizona",10,3 or 4 units,"17,137","+/-2,543",4.3,+/-0.6
DP04,5001800US0401,"Congressional District 1 (118th Congress), Arizona",11,5 to 9 units,"19,855","+/-2,772",5.0,+/-0.7
DP04,5001800US0401,"Congressional District 1 (118th Congress), Arizona",12,10 to 19 units,"18,886","+/-2,552",4.7,+/-0.6
DP04,5001800US0401,"Congressional District 1 (118th Congress), Arizona",13,20 or more units,"65,205","+/-3,973",16.3,+/-1.0
DP04,5001800US0401,"Congressional District 1 (118th Congress), Arizona",14,Mobile home,"10,513","+/-1,851",2.6,+/-0.5
DP04,5001800US0401,"Congressional District 1 (118th Congress), Arizona",15,"Boat, RV, van, etc.",605,+/-494,0.2,+/-0.1
DP04,5001800US0401,"Congressional District 1 (118th Congress), Arizona",15.3,,,,,
DP04,5001800US0401,"Congressional District 1 (118th Congress), Arizona",15.5,YEAR STRUCTURE BUILT,,,,
DP04,5001800US0401,"Congressional District 1 (118th Congress), Arizona",16,Total housing units,"399,272","+/-6,773","399,272",(X)
DP04,5001800US0401,"Congressional District 1 (118th Congress), Arizona",17,Built 2020 or later,"2,371",+/-909,0.6,+/-0.2
DP04,5001800US0401,"Congressional District 1 (118th Congress), Arizona",18,Built 2010 to 2019,"34,345","+/-3,152",8.6,+/-0.8
DP04,5001800US0401,"Congressional District 1 (118th Congress), Arizona",19,Built 2000 to 2009,"55,551","+/-4,223",13.9,+/-1.0
DP04,5001800US0401,"Congressional District 1 (118th Congress), Arizona",20,Built 1990 to 1999,"84,084","+/-4,462",21.1,+/-1.1
DP04,5001800US0401,"Congressional District 1 (118th Congress), Arizona",21,Built 1980 to 1989,"83,477","+/-5,293",20.9,+/-1.3
DP04,5001800US0401,"Congressional District 1 (118th Congress), Arizona",22,Built 1970 to 1979,"69,637","+/-5,042",17.4,+/-1.2
