TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",0,SELECTED HOUSING CHARACTERISTICS,,,,
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",0.5,,,,,
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",0.8,HOUSING OCCUPANCY,,,,
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",1,Total housing units,"314,416","+/-2,272","314,416",(X)
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",2,Occupied housing units,"297,914","+/-3,428",94.8,+/-0.8
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",3,Vacant housing units,"16,502","+/-2,424",5.2,+/-0.8
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",3.3,,,,,
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",4,Homeowner vacancy rate,0.6,+/-0.3,(X),(X)
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",5,Rental vacancy rate,3.8,+/-1.2,(X),(X)
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",5.3,,,,,
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",5.5,UNITS IN STRUCTURE,,,,
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",6,Total housing units,"314,416","+/-2,272","314,416",(X)
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",7,"1-unit, detached","188,701","+/-4,355",60.0,+/-1.3
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",8,"1-unit, attached","42,385","+/-3,069",13.5,+/-1.0
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",9,2 units,"11,872","+/-2,094",3.8,+/-0.7
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",10,3 or 4 units,"10,741","+/-2,012",3.4,+/-0.6
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",11,5 to 9 units,"13,864","+/-2,138",4.4,+/-0.7
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",12,10 to 19 units,"15,067","+/-2,522",4.8,+/-0.8
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",13,20 or more units,"27,597","+/-2,831",8.8,+/-0.9
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",14,Mobile home,"4,118",+/-906,1.3,+/-0.3
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",15,"Boat, RV, van, etc.",71,+/-119,0.0,+/-0.1
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",15.3,,,,,
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",15.5,YEAR STRUCTURE BUILT,,,,
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",16,Total housing units,"314,416","+/-2,272","314,416",(X)
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",17,Built 2020 or later,"1,299",+/-727,0.4,+/-0.2
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",18,Built 2010 to 2019,"12,433","+/-1,990",4.0,+/-0.6
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",19,Built 2000 to 2009,"24,410","+/-2,467",7.8,+/-0.8
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",20,Built 1990 to 1999,"28,583","+/-2,408",9.1,+/-0.8
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",21,Built 1980 to 1989,"39,232","+/-2,926",12.5,+/-0.9
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",22,Built 1970 to 1979,"50,945","+/-4,103",16.2,+/-1.3
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",23,Built 1960 to 1969,"43,888","+/-2,862",14.0,+/-0.9
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",24,Built 1950 to 1959,"48,472","+/-3,321",15.4,+/-1.1
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",25,Built 1940 to 1949,"17,883","+/-1,977",5.7,+/-0.6
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",26,Built 1939 or earlier,"47,271","+/-2,813",15.0,+/-0.9
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",26.3,,,,,
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",26.5,ROOMS,,,,
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",27,Total housing units,"314,416","+/-2,272","314,416",(X)
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",28,1 room,"6,702","+/-1,542",2.1,+/-0.5
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",29,2 rooms,"7,069","+/-1,408",2.2,+/-0.4
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",30,3 rooms,"25,140","+/-2,871",8.0,+/-0.9
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",31,4 rooms,"40,965","+/-2,852",13.0,+/-0.9
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",32,5 rooms,"46,625","+/-3,919",14.8,+/-1.2
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",33,6 rooms,"52,296","+/-3,658",16.6,+/-1.2
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",34,7 rooms,"44,178","+/-3,249",14.1,+/-1.0
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",35,8 rooms,"38,770","+/-3,197",12.3,+/-1.0
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",36,9 rooms or more,"52,671","+/-2,836",16.8,+/-0.9
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",37,Median rooms,6.1,+/-0.1,(X),(X)
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",37.3,,,,,
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",37.5,BEDROOMS,,,,
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",38,Total housing units,"314,416","+/-2,272","314,416",(X)
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",39,No bedroom,"7,632","+/-1,522",2.4,+/-0.5
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",40,1 bedroom,"38,896","+/-2,761",12.4,+/-0.9
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",41,2 bedrooms,"68,087","+/-4,128",21.7,+/-1.3
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",42,3 bedrooms,"119,084","+/-3,743",37.9,+/-1.1
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",43,4 bedrooms,"68,443","+/-3,473",21.8,+/-1.1
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",44,5 or more bedrooms,"12,274","+/-1,698",3.9,+/-0.5
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",44.3,,,,,
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",44.5,HOUSING TENURE,,,,
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",45,Occupied housing units,"297,914","+/-3,428","297,914",(X)
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",46,Owner-occupied,"204,431","+/-4,518",68.6,+/-1.4
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",47,Renter-occupied,"93,483","+/-4,427",31.4,+/-1.4
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",47.3,,,,,
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",48,Average household size of owner-occupied unit,2.70,+/-0.04,(X),(X)
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",49,Average household size of renter-occupied unit,2.22,+/-0.08,(X),(X)
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",49.3,,,,,
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",49.5,YEAR HOUSEHOLDER MOVED INTO UNIT,,,,
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",50,Occupied housing units,"297,914","+/-3,428","297,914",(X)
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",51,Moved in 2019 or later,"70,714","+/-4,163",23.7,+/-1.4
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",52,Moved in 2015 to 2018,"63,504","+/-4,784",21.3,+/-1.5
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",53,Moved in 2010 to 2014,"33,103","+/-2,710",11.1,+/-0.9
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",54,Moved in 2000 to 2009,"51,206","+/-3,200",17.2,+/-1.0
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",55,Moved in 1990 to 1999,"35,584","+/-2,692",11.9,+/-0.9
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",56,Moved in 1989 and earlier,"43,803","+/-2,544",14.7,+/-0.8
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",56.3,,,,,
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",56.5,VEHICLES AVAILABLE,,,,
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",57,Occupied housing units,"297,914","+/-3,428","297,914",(X)
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",58,No vehicles available,"26,002","+/-3,100",8.7,+/-1.0
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",59,1 vehicle available,"102,599","+/-5,200",34.4,+/-1.7
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",60,2 vehicles available,"112,294","+/-5,233",37.7,+/-1.7
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",61,3 or more vehicles available,"57,019","+/-3,427",19.1,+/-1.1
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",61.3,,,,,
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",61.5,HOUSE HEATING FUEL,,,,
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",62,Occupied housing units,"297,914","+/-3,428","297,914",(X)
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",63,Utility gas,"223,788","+/-5,232",75.1,+/-1.5
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",64,"Bottled, tank, or LP gas","4,472","+/-1,111",1.5,+/-0.4
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",65,Electricity,"50,180","+/-3,914",16.8,+/-1.3
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",66,"Fuel oil, kerosene, etc.","15,718","+/-2,080",5.3,+/-0.7
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",67,Coal or coke,383,+/-459,0.1,+/-0.2
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",68,Wood,291,+/-230,0.1,+/-0.1
DP04,5001800US3401,"Congressional District 1 (118th Congress), New Jersey",69,Solar energy,520,+/-393,0.2,+/-0.1
