TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",0.5,,,,,
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",0.8,HOUSEHOLDS BY TYPE,,,,
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",1,Total households,"285,802","+/-4,838","285,802",(X)
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",2,Married-couple household,"155,222","+/-4,858",54.3,+/-1.8
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",3,With children of the householder under 18 years,"54,578","+/-3,648",19.1,+/-1.2
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",4,Cohabiting couple household,"17,642","+/-2,409",6.2,+/-0.8
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",5,With children of the householder under 18 years,"4,528","+/-1,449",1.6,+/-0.5
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",6,"Male householder, no spouse/partner present","42,034","+/-3,845",14.7,+/-1.3
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",7,With children of the householder under 18 years,"2,825",+/-937,1.0,+/-0.3
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",8,Householder living alone,"29,475","+/-3,301",10.3,+/-1.1
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",9,65 years and over,"8,920","+/-1,652",3.1,+/-0.6
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",10,"Female householder, no spouse/partner present","70,904","+/-4,784",24.8,+/-1.5
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",11,With children of the householder under 18 years,"13,053","+/-2,473",4.6,+/-0.8
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",12,Householder living alone,"43,248","+/-3,660",15.1,+/-1.2
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",13,65 years and over,"23,166","+/-2,457",8.1,+/-0.8
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",13.3,,,,,
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",14,Households with one or more people under 18 years,"82,205","+/-4,251",28.8,+/-1.3
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",15,Households with one or more people 65 years and over,"101,894","+/-3,057",35.7,+/-1.0
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",15.3,,,,,
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",16,Average household size,2.56,+/-0.04,(X),(X)
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",17,Average family size,3.09,+/-0.07,(X),(X)
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",17.3,,,,,
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",17.5,RELATIONSHIP,,,,
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",18,Population in households,"732,164","+/-10,362","732,164",(X)
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",19,Householder,"285,802","+/-4,838",39.0,+/-0.7
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",20,Spouse,"154,626","+/-4,895",21.1,+/-0.7
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",21,Unmarried partner,"17,798","+/-2,558",2.4,+/-0.3
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",22,Child,"203,990","+/-8,614",27.9,+/-1.0
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",23,Other relatives,"49,268","+/-6,635",6.7,+/-0.9
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",24,Other nonrelatives,"20,680","+/-3,497",2.8,+/-0.5
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",24.3,,,,,
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",24.5,MARITAL STATUS,,,,
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",25,Males 15 years and over,"299,613","+/-5,400","299,613",(X)
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",26,Never married,"95,546","+/-5,881",31.9,+/-1.6
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",27,"Now married, except separated","168,765","+/-5,267",56.3,+/-2.0
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",28,Separated,"3,016","+/-1,251",1.0,+/-0.4
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",29,Widowed,"8,233","+/-2,242",2.7,+/-0.7
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",30,Divorced,"24,053","+/-2,992",8.0,+/-1.0
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",30.3,,,,,
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",31,Females 15 years and over,"313,946","+/-5,229","313,946",(X)
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",32,Never married,"80,509","+/-4,636",25.6,+/-1.2
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",33,"Now married, except separated","163,277","+/-5,059",52.0,+/-1.7
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",34,Separated,"6,762","+/-1,953",2.2,+/-0.6
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",35,Widowed,"26,242","+/-2,925",8.4,+/-0.9
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",36,Divorced,"37,156","+/-3,517",11.8,+/-1.1
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",36.3,,,,,
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",36.5,FERTILITY,,,,
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",37,Number of women 15 to 50 years old who had a birth in the past 12 months,"8,378","+/-1,685","8,378",(X)
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",38,"Unmarried women (widowed, divorced, and never married)","2,224",+/-924,26.5,+/-9.7
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",39,"Per 1,000 unmarried women",26,+/-11,(X),(X)
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",40,"Per 1,000 women 15 to 50 years old",51,+/-10,(X),(X)
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",41,"Per 1,000 women 15 to 19 years old",15,+/-14,(X),(X)
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",42,"Per 1,000 women 20 to 34 years old",86,+/-21,(X),(X)
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",43,"Per 1,000 women 35 to 50 years old",33,+/-12,(X),(X)
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",43.3,,,,,
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",43.5,GRANDPARENTS,,,,
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",44,Number of grandparents living with own grandchildren under 18 years,"10,590","+/-2,265","10,590",(X)
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",45,Grandparents responsible for grandchildren,"3,551","+/-1,589",33.5,+/-11.2
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",45.9,Years responsible for grandchildren,,,,
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",46,Less than 1 year,288,+/-275,2.7,+/-2.6
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",47,1 or 2 years,478,+/-409,4.5,+/-3.7
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",48,3 or 4 years,643,+/-547,6.1,+/-5.1
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",49,5 or more years,"2,142","+/-1,444",20.2,+/-11.8
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",49.3,,,,,
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",50,Number of grandparents responsible for own grandchildren under 18 years,"3,551","+/-1,589","3,551",(X)
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",51,Who are female,"2,204","+/-1,056",62.1,+/-10.2
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",52,Who are married,"2,678","+/-1,328",75.4,+/-15.4
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",52.3,,,,,
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",52.5,SCHOOL ENROLLMENT,,,,
DP02,5001800US4501,"Congressional District 1 (118th Congress), South Carolina",53,Population 3 years and over enrolled in school,"160,739","+/-6,489","160,739",(X)
