TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",0,SELECTED HOUSING CHARACTERISTICS,,,,
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",0.5,,,,,
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",0.8,HOUSING OCCUPANCY,,,,
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",1,Total housing units,"330,951","+/-1,416","330,951",(X)
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",2,Occupied housing units,"292,858","+/-3,104",88.5,+/-0.9
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",3,Vacant housing units,"38,093","+/-2,842",11.5,+/-0.9
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",3.3,,,,,
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",4,Homeowner vacancy rate,1.0,+/-0.4,(X),(X)
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",5,Rental vacancy rate,5.1,+/-1.3,(X),(X)
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",5.3,,,,,
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",5.5,UNITS IN STRUCTURE,,,,
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",6,Total housing units,"330,951","+/-1,416","330,951",(X)
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",7,"1-unit, detached","240,247","+/-3,999",72.6,+/-1.2
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",8,"1-unit, attached","13,797","+/-2,006",4.2,+/-0.6
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",9,2 units,"10,182","+/-1,491",3.1,+/-0.5
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",10,3 or 4 units,"12,289","+/-2,066",3.7,+/-0.6
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",11,5 to 9 units,"9,626","+/-1,632",2.9,+/-0.5
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",12,10 to 19 units,"10,922","+/-2,276",3.3,+/-0.7
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",13,20 or more units,"15,356","+/-2,638",4.6,+/-0.8
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",14,Mobile home,"18,480","+/-2,102",5.6,+/-0.6
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",15,"Boat, RV, van, etc.",52,+/-61,0.0,+/-0.1
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",15.3,,,,,
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",15.5,YEAR STRUCTURE BUILT,,,,
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",16,Total housing units,"330,951","+/-1,416","330,951",(X)
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",17,Built 2020 or later,"1,961",+/-870,0.6,+/-0.3
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",18,Built 2010 to 2019,"21,506","+/-2,537",6.5,+/-0.8
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",19,Built 2000 to 2009,"28,826","+/-3,048",8.7,+/-0.9
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",20,Built 1990 to 1999,"29,582","+/-2,543",8.9,+/-0.8
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",21,Built 1980 to 1989,"35,624","+/-2,659",10.8,+/-0.8
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",22,Built 1970 to 1979,"50,571","+/-2,713",15.3,+/-0.8
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",23,Built 1960 to 1969,"32,974","+/-2,708",10.0,+/-0.8
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",24,Built 1950 to 1959,"42,705","+/-3,733",12.9,+/-1.1
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",25,Built 1940 to 1949,"20,484","+/-1,856",6.2,+/-0.6
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",26,Built 1939 or earlier,"66,718","+/-3,118",20.2,+/-0.9
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",26.3,,,,,
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",26.5,ROOMS,,,,
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",27,Total housing units,"330,951","+/-1,416","330,951",(X)
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",28,1 room,"7,168","+/-1,971",2.2,+/-0.6
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",29,2 rooms,"6,365","+/-1,394",1.9,+/-0.4
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",30,3 rooms,"25,999","+/-3,074",7.9,+/-0.9
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",31,4 rooms,"47,226","+/-3,848",14.3,+/-1.2
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",32,5 rooms,"61,449","+/-3,812",18.6,+/-1.2
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",33,6 rooms,"51,882","+/-3,100",15.7,+/-0.9
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",34,7 rooms,"43,813","+/-2,726",13.2,+/-0.8
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",35,8 rooms,"30,671","+/-2,774",9.3,+/-0.8
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",36,9 rooms or more,"56,378","+/-3,055",17.0,+/-0.9
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",37,Median rooms,5.8,+/-0.2,(X),(X)
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",37.3,,,,,
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",37.5,BEDROOMS,,,,
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",38,Total housing units,"330,951","+/-1,416","330,951",(X)
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",39,No bedroom,"8,708","+/-2,081",2.6,+/-0.6
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",40,1 bedroom,"30,540","+/-2,834",9.2,+/-0.8
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",41,2 bedrooms,"92,910","+/-4,573",28.1,+/-1.4
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",42,3 bedrooms,"117,021","+/-4,081",35.4,+/-1.2
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",43,4 bedrooms,"57,484","+/-3,493",17.4,+/-1.1
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",44,5 or more bedrooms,"24,288","+/-2,275",7.3,+/-0.7
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",44.3,,,,,
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",44.5,HOUSING TENURE,,,,
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",45,Occupied housing units,"292,858","+/-3,104","292,858",(X)
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",46,Owner-occupied,"191,669","+/-4,623",65.4,+/-1.4
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",47,Renter-occupied,"101,189","+/-4,359",34.6,+/-1.4
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",47.3,,,,,
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",48,Average household size of owner-occupied unit,2.54,+/-0.04,(X),(X)
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",49,Average household size of renter-occupied unit,2.11,+/-0.07,(X),(X)
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",49.3,,,,,
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",49.5,YEAR HOUSEHOLDER MOVED INTO UNIT,,,,
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",50,Occupied housing units,"292,858","+/-3,104","292,858",(X)
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",51,Moved in 2019 or later,"86,311","+/-4,462",29.5,+/-1.4
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",52,Moved in 2015 to 2018,"58,702","+/-3,642",20.0,+/-1.3
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",53,Moved in 2010 to 2014,"36,391","+/-2,985",12.4,+/-1.0
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",54,Moved in 2000 to 2009,"49,810","+/-3,029",17.0,+/-1.0
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",55,Moved in 1990 to 1999,"30,514","+/-2,346",10.4,+/-0.8
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",56,Moved in 1989 and earlier,"31,130","+/-2,000",10.6,+/-0.7
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",56.3,,,,,
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",56.5,VEHICLES AVAILABLE,,,,
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",57,Occupied housing units,"292,858","+/-3,104","292,858",(X)
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",58,No vehicles available,"16,366","+/-2,617",5.6,+/-0.9
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",59,1 vehicle available,"88,972","+/-4,392",30.4,+/-1.4
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",60,2 vehicles available,"107,934","+/-4,495",36.9,+/-1.5
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",61,3 or more vehicles available,"79,586","+/-3,856",27.2,+/-1.3
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",61.3,,,,,
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",61.5,HOUSE HEATING FUEL,,,,
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",62,Occupied housing units,"292,858","+/-3,104","292,858",(X)
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",63,Utility gas,"180,441","+/-4,157",61.6,+/-1.3
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",64,"Bottled, tank, or LP gas","35,014","+/-2,221",12.0,+/-0.7
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",65,Electricity,"69,091","+/-3,707",23.6,+/-1.2
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",66,"Fuel oil, kerosene, etc.",658,+/-434,0.2,+/-0.1
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",67,Coal or coke,87,+/-122,0.0,+/-0.1
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",68,Wood,"4,169",+/-789,1.4,+/-0.3
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",69,Solar energy,164,+/-147,0.1,+/-0.1
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",70,Other fuel,"2,159",+/-562,0.7,+/-0.2
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",71,No fuel used,"1,075",+/-738,0.4,+/-0.3
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",71.3,,,,,
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",71.5,SELECTED CHARACTERISTICS,,,,
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",72,Occupied housing units,"292,858","+/-3,104","292,858",(X)
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",73,Lacking complete plumbing facilities,"1,233",+/-581,0.4,+/-0.2
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",74,Lacking complete kitchen facilities,"3,271","+/-1,113",1.1,+/-0.4
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",75,No telephone service available,"2,836",+/-847,1.0,+/-0.3
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",75.3,,,,,
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",75.5,OCCUPANTS PER ROOM,,,,
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",76,Occupied housing units,"292,858","+/-3,104","292,858",(X)
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",77,1.00 or less,"287,628","+/-3,492",98.2,+/-0.4
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",78,1.01 to 1.50,"3,222",+/-854,1.1,+/-0.3
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",79,1.51 or more,"2,008",+/-830,0.7,+/-0.3
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",79.3,,,,,
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",79.5,VALUE,,,,
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",80,Owner-occupied units,"191,669","+/-4,623","191,669",(X)
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",81,"Less than $50,000","23,050","+/-1,925",12.0,+/-1.0
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",82,"$50,000 to $99,999","39,802","+/-2,549",20.8,+/-1.2
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",83,"$100,000 to $149,999","30,399","+/-2,643",15.9,+/-1.3
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",84,"$150,000 to $199,999","33,079","+/-2,499",17.3,+/-1.2
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",85,"$200,000 to $299,999","37,510","+/-2,402",19.6,+/-1.2
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",86,"$300,000 to $499,999","21,183","+/-2,016",11.1,+/-1.0
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",87,"$500,000 to $999,999","5,666","+/-1,048",3.0,+/-0.5
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",88,"$1,000,000 or more",980,+/-334,0.5,+/-0.2
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",89,Median (dollars),"153,200","+/-3,761",(X),(X)
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",89.3,,,,,
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",89.5,MORTGAGE STATUS,,,,
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",90,Owner-occupied units,"191,669","+/-4,623","191,669",(X)
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",91,Housing units with a mortgage,"100,050","+/-3,760",52.2,+/-1.6
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",92,Housing units without a mortgage,"91,619","+/-3,826",47.8,+/-1.6
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",92.3,,,,,
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",92.5,SELECTED MONTHLY OWNER COSTS (SMOC),,,,
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",93,Housing units with a mortgage,"100,050","+/-3,760","100,050",(X)
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",94,Less than $500,"2,573",+/-723,2.6,+/-0.7
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",95,$500 to $999,"27,472","+/-2,439",27.5,+/-2.2
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",96,"$1,000 to $1,499","35,346","+/-2,758",35.3,+/-2.3
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",97,"$1,500 to $1,999","19,599","+/-2,122",19.6,+/-2.1
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",98,"$2,000 to $2,499","8,928","+/-1,404",8.9,+/-1.4
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",99,"$2,500 to $2,999","3,748",+/-988,3.7,+/-1.0
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",100,"$3,000 or more","2,384",+/-587,2.4,+/-0.6
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",101,Median (dollars),"1,265",+/-34,(X),(X)
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",101.3,,,,,
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",102,Housing units without a mortgage,"91,619","+/-3,826","91,619",(X)
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",103,Less than $250,"7,600","+/-1,395",8.3,+/-1.5
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",104,$250 to $399,"19,983","+/-1,920",21.8,+/-1.9
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",105,$400 to $599,"33,548","+/-2,423",36.6,+/-2.0
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",106,$600 to $799,"18,261","+/-1,494",19.9,+/-1.4
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",107,$800 to $999,"7,149","+/-1,037",7.8,+/-1.1
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",108,"$1,000 or more","5,078",+/-911,5.5,+/-1.0
DP04,5001800US2001,"Congressional District 1 (118th Congress), Kansas",109,Median (dollars),497,+/-10,(X),(X)
