TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP02,5001800US0601,"Congressional District 1 (118th Congress), California",0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
DP02,5001800US0601,"Congressional District 1 (118th Congress), California",0.5,,,,,
DP02,5001800US0601,"Congressional District 1 (118th Congress), California",0.8,HOUSEHOLDS BY TYPE,,,,
DP02,5001800US0601,"Congressional District 1 (118th Congress), California",1,Total households,"282,349","+/-3,558","282,349",(X)
DP02,5001800US0601,"Congressional District 1 (118th Congress), California",2,Married-couple household,"125,658","+/-4,374",44.5,+/-1.5
DP02,5001800US0601,"Congressional District 1 (118th Congress), California",3,With children of the householder under 18 years,"45,958","+/-3,430",16.3,+/-1.2
DP02,5001800US0601,"Congressional District 1 (118th Congress), California",4,Cohabiting couple household,"26,735","+/-2,838",9.5,+/-1.0
DP02,5001800US0601,"Congressional District 1 (118th Congress), California",5,With children of the householder under 18 years,"9,614","+/-1,891",3.4,+/-0.7
DP02,5001800US0601,"Congressional District 1 (118th Congress), California",6,"Male householder, no spouse/partner present","53,299","+/-3,712",18.9,+/-1.2
DP02,5001800US0601,"Congressional District 1 (118th Congress), California",7,With children of the householder under 18 years,"4,751","+/-1,213",1.7,+/-0.4
DP02,5001800US0601,"Congressional District 1 (118th Congress), California",8,Householder living alone,"34,943","+/-2,942",12.4,+/-1.0
DP02,5001800US0601,"Congressional District 1 (118th Congress), California",9,65 years and over,"12,005","+/-1,542",4.3,+/-0.5
DP02,5001800US0601,"Congressional District 1 (118th Congress), California",10,"Female householder, no spouse/partner present","76,657","+/-3,064",27.1,+/-1.1
DP02,5001800US0601,"Congressional District 1 (118th Congress), California",11,With children of the householder under 18 years,"15,427","+/-2,077",5.5,+/-0.7
DP02,5001800US0601,"Congressional District 1 (118th Congress), California",12,Householder living alone,"38,296","+/-2,500",13.6,+/-0.9
DP02,5001800US0601,"Congressional District 1 (118th Congress), California",13,65 years and over,"20,583","+/-1,572",7.3,+/-0.6
DP02,5001800US0601,"Congressional District 1 (118th Congress), California",13.3,,,,,
DP02,5001800US0601,"Congressional District 1 (118th Congress), California",14,Households with one or more people under 18 years,"86,963","+/-3,877",30.8,+/-1.3
DP02,5001800US0601,"Congressional District 1 (118th Congress), California",15,Households with one or more people 65 years and over,"101,063","+/-2,433",35.8,+/-0.9
DP02,5001800US0601,"Congressional District 1 (118th Congress), California",15.3,,,,,
DP02,5001800US0601,"Congressional District 1 (118th Congress), California",16,Average household size,2.64,+/-0.03,(X),(X)
DP02,5001800US0601,"Congressional District 1 (118th Congress), California",17,Average family size,3.21,+/-0.06,(X),(X)
DP02,5001800US0601,"Congressional District 1 (118th Congress), California",17.3,,,,,
DP02,5001800US0601,"Congressional District 1 (118th Congress), California",17.5,RELATIONSHIP,,,,
DP02,5001800US0601,"Congressional District 1 (118th Congress), California",18,Population in households,"744,062","+/-4,233","744,062",(X)
