TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP04,5001800US2901,"Congressional District 1 (118th Congress), Missouri",0,SELECTED HOUSING CHARACTERISTICS,,,,
DP04,5001800US2901,"Congressional District 1 (118th Congress), Missouri",0.5,,,,,
DP04,5001800US2901,"Congressional District 1 (118th Congress), Missouri",0.8,HOUSING OCCUPANCY,,,,
DP04,5001800US2901,"Congressional District 1 (118th Congress), Missouri",1,Total housing units,"391,407","+/-3,919","391,407",(X)
DP04,5001800US2901,"Congressional District 1 (118th Congress), Missouri",2,Occupied housing units,"335,475","+/-4,997",85.7,+/-0.9
DP04,5001800US2901,"Congressional District 1 (118th Congress), Missouri",3,Vacant housing units,"55,932","+/-3,679",14.3,+/-0.9
DP04,5001800US2901,"Congressional District 1 (118th Congress), Missouri",3.3,,,,,
DP04,5001800US2901,"Congressional District 1 (118th Congress), Missouri",4,Homeowner vacancy rate,1.0,+/-0.4,(X),(X)
DP04,5001800US2901,"Congressional District 1 (118th Congress), Missouri",5,Rental vacancy rate,4.8,+/-1.0,(X),(X)
DP04,5001800US2901,"Congressional District 1 (118th Congress), Missouri",5.3,,,,,
DP04,5001800US2901,"Congressional District 1 (118th Congress), Missouri",5.5,UNITS IN STRUCTURE,,,,
DP04,5001800US2901,"Congressional District 1 (118th Congress), Missouri",6,Total housing units,"391,407","+/-3,919","391,407",(X)
DP04,5001800US2901,"Congressional District 1 (118th Congress), Missouri",7,"1-unit, detached","233,714","+/-5,843",59.7,+/-1.2
DP04,5001800US2901,"Congressional District 1 (118th Congress), Missouri",8,"1-unit, attached","15,440","+/-2,547",3.9,+/-0.7
DP04,5001800US2901,"Congressional District 1 (118th Congress), Missouri",9,2 units,"28,035","+/-2,631",7.2,+/-0.7
DP04,5001800US2901,"Congressional District 1 (118th Congress), Missouri",10,3 or 4 units,"37,062","+/-3,426",9.5,+/-0.9
DP04,5001800US2901,"Congressional District 1 (118th Congress), Missouri",11,5 to 9 units,"20,859","+/-2,727",5.3,+/-0.7
DP04,5001800US2901,"Congressional District 1 (118th Congress), Missouri",12,10 to 19 units,"12,273","+/-2,317",3.1,+/-0.6
DP04,5001800US2901,"Congressional District 1 (118th Congress), Missouri",13,20 or more units,"41,946","+/-3,342",10.7,+/-0.8
DP04,5001800US2901,"Congressional District 1 (118th Congress), Missouri",14,Mobile home,"2,078",+/-837,0.5,+/-0.2
DP04,5001800US2901,"Congressional District 1 (118th Congress), Missouri",15,"Boat, RV, van, etc.",0,+/-198,0.0,+/-0.1
DP04,5001800US2901,"Congressional District 1 (118th Congress), Missouri",15.3,,,,,
DP04,5001800US2901,"Congressional District 1 (118th Congress), Missouri",15.5,YEAR STRUCTURE BUILT,,,,
DP04,5001800US2901,"Congressional District 1 (118th Congress), Missouri",16,Total housing units,"391,407","+/-3,919","391,407",(X)
DP04,5001800US2901,"Congressional District 1 (118th Congress), Missouri",17,Built 2020 or later,523,+/-413,0.1,+/-0.1
DP04,5001800US2901,"Congressional District 1 (118th Congress), Missouri",18,Built 2010 to 2019,"13,477","+/-2,200",3.4,+/-0.6
DP04,5001800US2901,"Congressional District 1 (118th Congress), Missouri",19,Built 2000 to 2009,"15,902","+/-2,498",4.1,+/-0.6
DP04,5001800US2901,"Congressional District 1 (118th Congress), Missouri",20,Built 1990 to 1999,"15,666","+/-1,959",4.0,+/-0.5
DP04,5001800US2901,"Congressional District 1 (118th Congress), Missouri",21,Built 1980 to 1989,"23,737","+/-2,852",6.1,+/-0.7
DP04,5001800US2901,"Congressional District 1 (118th Congress), Missouri",22,Built 1970 to 1979,"33,042","+/-3,131",8.4,+/-0.8
DP04,5001800US2901,"Congressional District 1 (118th Congress), Missouri",23,Built 1960 to 1969,"59,344","+/-3,855",15.2,+/-0.9
DP04,5001800US2901,"Congressional District 1 (118th Congress), Missouri",24,Built 1950 to 1959,"67,931","+/-4,277",17.4,+/-1.1
DP04,5001800US2901,"Congressional District 1 (118th Congress), Missouri",25,Built 1940 to 1949,"33,897","+/-3,550",8.7,+/-0.9
DP04,5001800US2901,"Congressional District 1 (118th Congress), Missouri",26,Built 1939 or earlier,"127,888","+/-4,555",32.7,+/-1.2
DP04,5001800US2901,"Congressional District 1 (118th Congress), Missouri",26.3,,,,,
DP04,5001800US2901,"Congressional District 1 (118th Congress), Missouri",26.5,ROOMS,,,,
DP04,5001800US2901,"Congressional District 1 (118th Congress), Missouri",27,Total housing units,"391,407","+/-3,919","391,407",(X)
DP04,5001800US2901,"Congressional District 1 (118th Congress), Missouri",28,1 room,"8,001","+/-1,553",2.0,+/-0.4
