TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",60,2 vehicles available,"102,429","+/-4,839",37.8,+/-1.7
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",61,3 or more vehicles available,"59,444","+/-3,107",21.9,+/-1.2
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",61.3,,,,,
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",61.5,HOUSE HEATING FUEL,,,,
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",62,Occupied housing units,"271,311","+/-3,313","271,311",(X)
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",63,Utility gas,"136,638","+/-3,620",50.4,+/-1.2
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",64,"Bottled, tank, or LP gas","7,501","+/-1,524",2.8,+/-0.6
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",65,Electricity,"37,403","+/-3,031",13.8,+/-1.1
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",66,"Fuel oil, kerosene, etc.","72,709","+/-2,543",26.8,+/-0.9
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",67,Coal or coke,582,+/-375,0.2,+/-0.1
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",68,Wood,"11,092","+/-1,297",4.1,+/-0.5
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",69,Solar energy,132,+/-131,0.0,+/-0.1
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",70,Other fuel,"2,487",+/-746,0.9,+/-0.3
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",71,No fuel used,"2,767",+/-971,1.0,+/-0.4
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",71.3,,,,,
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",71.5,SELECTED CHARACTERISTICS,,,,
