TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",0,SELECTED HOUSING CHARACTERISTICS,,,,
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",0.5,,,,,
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",0.8,HOUSING OCCUPANCY,,,,
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",1,Total housing units,"265,614",+/-861,"265,614",(X)
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",2,Occupied housing units,"226,537","+/-3,064",85.3,+/-1.2
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",3,Vacant housing units,"39,077","+/-3,099",14.7,+/-1.2
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",3.3,,,,,
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",4,Homeowner vacancy rate,0.8,+/-0.4,(X),(X)
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",5,Rental vacancy rate,5.5,+/-1.7,(X),(X)
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",5.3,,,,,
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",5.5,UNITS IN STRUCTURE,,,,
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",6,Total housing units,"265,614",+/-861,"265,614",(X)
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",7,"1-unit, detached","185,504","+/-3,864",69.8,+/-1.4
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",8,"1-unit, attached","11,835","+/-2,428",4.5,+/-0.9
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",9,2 units,"7,918","+/-1,345",3.0,+/-0.5
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",10,3 or 4 units,"12,629","+/-1,869",4.8,+/-0.7
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",11,5 to 9 units,"7,965","+/-1,743",3.0,+/-0.7
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",12,10 to 19 units,"7,934","+/-1,622",3.0,+/-0.6
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",13,20 or more units,"9,353","+/-1,883",3.5,+/-0.7
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",14,Mobile home,"21,629","+/-2,399",8.1,+/-0.9
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",15,"Boat, RV, van, etc.",847,+/-535,0.3,+/-0.2
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",15.3,,,,,
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",15.5,YEAR STRUCTURE BUILT,,,,
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",16,Total housing units,"265,614",+/-861,"265,614",(X)
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",17,Built 2020 or later,"2,105",+/-953,0.8,+/-0.4
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",18,Built 2010 to 2019,"34,368","+/-3,321",12.9,+/-1.3
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",19,Built 2000 to 2009,"44,068","+/-3,622",16.6,+/-1.4
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",20,Built 1990 to 1999,"37,847","+/-3,022",14.2,+/-1.1
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",21,Built 1980 to 1989,"29,588","+/-2,331",11.1,+/-0.9
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",22,Built 1970 to 1979,"42,398","+/-3,363",16.0,+/-1.3
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",23,Built 1960 to 1969,"15,360","+/-2,022",5.8,+/-0.8
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",24,Built 1950 to 1959,"17,204","+/-2,061",6.5,+/-0.8
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",25,Built 1940 to 1949,"8,562","+/-1,427",3.2,+/-0.5
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",26,Built 1939 or earlier,"34,114","+/-2,855",12.8,+/-1.1
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",26.3,,,,,
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",26.5,ROOMS,,,,
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",27,Total housing units,"265,614",+/-861,"265,614",(X)
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",28,1 room,"6,182","+/-1,341",2.3,+/-0.5
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",29,2 rooms,"10,121","+/-1,384",3.8,+/-0.5
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",30,3 rooms,"24,312","+/-2,583",9.2,+/-1.0
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",31,4 rooms,"48,114","+/-3,822",18.1,+/-1.4
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",32,5 rooms,"45,534","+/-3,531",17.1,+/-1.3
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",33,6 rooms,"43,655","+/-3,262",16.4,+/-1.2
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",34,7 rooms,"29,070","+/-2,719",10.9,+/-1.0
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",35,8 rooms,"22,622","+/-2,575",8.5,+/-1.0
DP04,5001800US3001,"Congressional District 1 (118th Congress), Montana",36,9 rooms or more,"36,004","+/-3,025",13.6,+/-1.1
