TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",0.5,,,,,
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",0.8,HOUSEHOLDS BY TYPE,,,,
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",1,Total households,"284,998","+/-5,041","284,998",(X)
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",2,Married-couple household,"119,102","+/-4,598",41.8,+/-1.5
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",3,With children of the householder under 18 years,"45,487","+/-3,185",16.0,+/-1.1
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",4,Cohabiting couple household,"25,514","+/-2,898",9.0,+/-1.0
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",5,With children of the householder under 18 years,"10,231","+/-1,941",3.6,+/-0.7
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",6,"Male householder, no spouse/partner present","62,994","+/-3,603",22.1,+/-1.2
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",7,With children of the householder under 18 years,"4,079","+/-1,009",1.4,+/-0.4
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",8,Householder living alone,"43,637","+/-3,514",15.3,+/-1.2
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",9,65 years and over,"15,590","+/-1,996",5.5,+/-0.7
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",10,"Female householder, no spouse/partner present","77,388","+/-4,224",27.2,+/-1.3
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",11,With children of the householder under 18 years,"17,280","+/-2,232",6.1,+/-0.8
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",12,Householder living alone,"37,710","+/-3,411",13.2,+/-1.1
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",13,65 years and over,"17,226","+/-1,944",6.0,+/-0.6
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",13.3,,,,,
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",14,Households with one or more people under 18 years,"86,010","+/-4,086",30.2,+/-1.5
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",15,Households with one or more people 65 years and over,"90,317","+/-3,827",31.7,+/-1.1
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",15.3,,,,,
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",16,Average household size,2.64,+/-0.04,(X),(X)
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",17,Average family size,3.27,+/-0.05,(X),(X)
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",17.3,,,,,
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",17.5,RELATIONSHIP,,,,
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",18,Population in households,"752,983","+/-14,065","752,983",(X)
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",19,Householder,"284,998","+/-5,041",37.8,+/-0.6
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",20,Spouse,"118,133","+/-4,497",15.7,+/-0.5
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",21,Unmarried partner,"25,936","+/-3,068",3.4,+/-0.4
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",22,Child,"224,459","+/-8,095",29.8,+/-0.8
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",23,Other relatives,"67,904","+/-5,938",9.0,+/-0.7
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",24,Other nonrelatives,"31,553","+/-4,454",4.2,+/-0.6
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",24.3,,,,,
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",24.5,MARITAL STATUS,,,,
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",25,Males 15 years and over,"308,688","+/-6,838","308,688",(X)
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",26,Never married,"119,412","+/-4,851",38.7,+/-1.2
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",27,"Now married, except separated","135,717","+/-4,819",44.0,+/-1.4
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",28,Separated,"5,728","+/-1,439",1.9,+/-0.5
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",29,Widowed,"8,738","+/-1,669",2.8,+/-0.5
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",30,Divorced,"39,093","+/-3,032",12.7,+/-0.9
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",30.3,,,,,
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",31,Females 15 years and over,"306,034","+/-7,390","306,034",(X)
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",32,Never married,"106,575","+/-4,595",34.8,+/-1.2
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",33,"Now married, except separated","128,328","+/-4,968",41.9,+/-1.3
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",34,Separated,"6,426","+/-1,365",2.1,+/-0.4
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",35,Widowed,"22,944","+/-2,121",7.5,+/-0.6
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",36,Divorced,"41,761","+/-2,916",13.6,+/-0.9
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",36.3,,,,,
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",36.5,FERTILITY,,,,
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",37,Number of women 15 to 50 years old who had a birth in the past 12 months,"10,133","+/-1,929","10,133",(X)
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",38,"Unmarried women (widowed, divorced, and never married)","4,740","+/-1,239",46.8,+/-9.3
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",39,"Per 1,000 unmarried women",43,+/-11,(X),(X)
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",40,"Per 1,000 women 15 to 50 years old",56,+/-11,(X),(X)
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",41,"Per 1,000 women 15 to 19 years old",22,+/-19,(X),(X)
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",42,"Per 1,000 women 20 to 34 years old",86,+/-19,(X),(X)
DP02,5001800US3201,"Congressional District 1 (118th Congress), Nevada",43,"Per 1,000 women 35 to 50 years old",39,+/-12,(X),(X)
