TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",0.5,,,,,
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",0.8,HOUSEHOLDS BY TYPE,,,,
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",1,Total households,"335,475","+/-4,997","335,475",(X)
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",2,Married-couple household,"97,147","+/-4,468",29.0,+/-1.3
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",3,With children of the householder under 18 years,"32,203","+/-2,431",9.6,+/-0.7
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",4,Cohabiting couple household,"26,030","+/-2,855",7.8,+/-0.8
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",5,With children of the householder under 18 years,"6,677","+/-1,225",2.0,+/-0.4
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",6,"Male householder, no spouse/partner present","74,176","+/-3,618",22.1,+/-1.0
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",7,With children of the householder under 18 years,"4,434","+/-1,360",1.3,+/-0.4
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",8,Householder living alone,"57,250","+/-3,507",17.1,+/-1.0
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",9,65 years and over,"14,920","+/-1,623",4.4,+/-0.5
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",10,"Female householder, no spouse/partner present","138,122","+/-4,718",41.2,+/-1.2
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",11,With children of the householder under 18 years,"27,912","+/-2,970",8.3,+/-0.9
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",12,Householder living alone,"80,692","+/-4,307",24.1,+/-1.2
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",13,65 years and over,"29,328","+/-2,113",8.7,+/-0.6
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",13.3,,,,,
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",14,Households with one or more people under 18 years,"79,864","+/-4,253",23.8,+/-1.2
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",15,Households with one or more people 65 years and over,"95,003","+/-3,009",28.3,+/-0.9
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",15.3,,,,,
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",16,Average household size,2.21,+/-0.03,(X),(X)
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",17,Average family size,3.09,+/-0.07,(X),(X)
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",17.3,,,,,
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",17.5,RELATIONSHIP,,,,
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",18,Population in households,"741,835","+/-8,342","741,835",(X)
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",19,Householder,"335,475","+/-4,997",45.2,+/-0.6
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",20,Spouse,"96,830","+/-4,383",13.1,+/-0.5
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",21,Unmarried partner,"26,489","+/-2,902",3.6,+/-0.4
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",22,Child,"211,122","+/-6,951",28.5,+/-0.8
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",23,Other relatives,"49,568","+/-5,343",6.7,+/-0.7
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",24,Other nonrelatives,"22,351","+/-3,352",3.0,+/-0.5
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",24.3,,,,,
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",24.5,MARITAL STATUS,,,,
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",25,Males 15 years and over,"288,357","+/-4,348","288,357",(X)
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",26,Never married,"132,729","+/-4,653",46.0,+/-1.4
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",27,"Now married, except separated","107,504","+/-4,649",37.3,+/-1.5
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",28,Separated,"7,448","+/-1,759",2.6,+/-0.6
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",29,Widowed,"8,365","+/-1,421",2.9,+/-0.5
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",30,Divorced,"32,311","+/-3,159",11.2,+/-1.1
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",30.3,,,,,
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",31,Females 15 years and over,"336,309","+/-4,187","336,309",(X)
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",32,Never married,"144,487","+/-4,799",43.0,+/-1.3
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",33,"Now married, except separated","105,239","+/-4,584",31.3,+/-1.3
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",34,Separated,"10,019","+/-1,898",3.0,+/-0.6
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",35,Widowed,"31,174","+/-2,840",9.3,+/-0.9
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",36,Divorced,"45,390","+/-3,978",13.5,+/-1.2
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",36.3,,,,,
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",36.5,FERTILITY,,,,
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",37,Number of women 15 to 50 years old who had a birth in the past 12 months,"9,170","+/-1,721","9,170",(X)
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",38,"Unmarried women (widowed, divorced, and never married)","3,647","+/-1,189",39.8,+/-8.8
DP02,5001800US2901,"Congressional District 1 (118th Congress), Missouri",39,"Per 1,000 unmarried women",27,+/-9,(X),(X)
