TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",0.5,,,,,
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",0.8,HOUSEHOLDS BY TYPE,,,,
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",1,Total households,"357,279","+/-6,279","357,279",(X)
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",2,Married-couple household,"158,878","+/-5,431",44.5,+/-1.4
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",3,With children of the householder under 18 years,"48,311","+/-3,502",13.5,+/-1.0
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",4,Cohabiting couple household,"31,336","+/-2,962",8.8,+/-0.8
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",5,With children of the householder under 18 years,"7,229","+/-1,301",2.0,+/-0.4
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",6,"Male householder, no spouse/partner present","69,706","+/-4,260",19.5,+/-1.2
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",7,With children of the householder under 18 years,"5,570","+/-1,407",1.6,+/-0.4
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",8,Householder living alone,"47,716","+/-3,993",13.4,+/-1.1
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",9,65 years and over,"12,964","+/-1,639",3.6,+/-0.5
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",10,"Female householder, no spouse/partner present","97,359","+/-5,487",27.3,+/-1.3
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",11,With children of the householder under 18 years,"10,413","+/-1,892",2.9,+/-0.5
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",12,Householder living alone,"63,998","+/-4,434",17.9,+/-1.1
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",13,65 years and over,"28,840","+/-2,547",8.1,+/-0.7
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",13.3,,,,,
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",14,Households with one or more people under 18 years,"79,045","+/-4,018",22.1,+/-1.1
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",15,Households with one or more people 65 years and over,"115,789","+/-5,012",32.4,+/-1.2
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",15.3,,,,,
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",16,Average household size,2.21,+/-0.03,(X),(X)
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",17,Average family size,2.78,+/-0.04,(X),(X)
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",17.3,,,,,
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",17.5,RELATIONSHIP,,,,
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",18,Population in households,"791,201","+/-14,875","791,201",(X)
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",19,Householder,"357,279","+/-6,279",45.2,+/-0.6
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",20,Spouse,"158,275","+/-5,548",20.0,+/-0.6
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",21,Unmarried partner,"31,591","+/-2,975",4.0,+/-0.4
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",22,Child,"175,990","+/-7,530",22.2,+/-0.8
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",23,Other relatives,"42,012","+/-5,193",5.3,+/-0.6
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",24,Other nonrelatives,"26,054","+/-4,448",3.3,+/-0.6
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",24.3,,,,,
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",24.5,MARITAL STATUS,,,,
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",25,Males 15 years and over,"334,511","+/-7,054","334,511",(X)
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",26,Never married,"117,351","+/-5,765",35.1,+/-1.4
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",27,"Now married, except separated","169,484","+/-5,360",50.7,+/-1.4
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",28,Separated,"3,792","+/-1,225",1.1,+/-0.4
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",29,Widowed,"9,725","+/-1,706",2.9,+/-0.5
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",30,Divorced,"34,159","+/-2,921",10.2,+/-0.9
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",30.3,,,,,
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",31,Females 15 years and over,"348,108","+/-9,364","348,108",(X)
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",32,Never married,"95,444","+/-5,666",27.4,+/-1.3
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",33,"Now married, except separated","165,974","+/-5,860",47.7,+/-1.6
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",34,Separated,"3,991","+/-1,294",1.1,+/-0.4
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",35,Widowed,"26,241","+/-2,934",7.5,+/-0.8
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",36,Divorced,"56,458","+/-4,473",16.2,+/-1.2
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",36.3,,,,,
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",36.5,FERTILITY,,,,
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",37,Number of women 15 to 50 years old who had a birth in the past 12 months,"8,223","+/-1,730","8,223",(X)
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",38,"Unmarried women (widowed, divorced, and never married)","2,891","+/-1,039",35.2,+/-10.6
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",39,"Per 1,000 unmarried women",28,+/-10,(X),(X)
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",40,"Per 1,000 women 15 to 50 years old",47,+/-10,(X),(X)
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",41,"Per 1,000 women 15 to 19 years old",0,+/-12,(X),(X)
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",42,"Per 1,000 women 20 to 34 years old",62,+/-16,(X),(X)
DP02,5001800US0401,"Congressional District 1 (118th Congress), Arizona",43,"Per 1,000 women 35 to 50 years old",43,+/-16,(X),(X)
