TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",0.5,,,,,
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",0.8,HOUSEHOLDS BY TYPE,,,,
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",1,Total households,"303,664","+/-5,538","303,664",(X)
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",2,Married-couple household,"150,389","+/-5,965",49.5,+/-1.8
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",3,With children of the householder under 18 years,"51,993","+/-3,987",17.1,+/-1.3
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",4,Cohabiting couple household,"17,099","+/-2,724",5.6,+/-0.9
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",5,With children of the householder under 18 years,"6,706","+/-2,058",2.2,+/-0.7
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",6,"Male householder, no spouse/partner present","56,365","+/-4,265",18.6,+/-1.4
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",7,With children of the householder under 18 years,"3,294","+/-1,275",1.1,+/-0.4
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",8,Householder living alone,"39,551","+/-3,777",13.0,+/-1.3
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",9,65 years and over,"12,031","+/-1,798",4.0,+/-0.6
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",10,"Female householder, no spouse/partner present","79,811","+/-4,823",26.3,+/-1.5
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",11,With children of the householder under 18 years,"15,172","+/-2,435",5.0,+/-0.8
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",12,Householder living alone,"44,322","+/-4,060",14.6,+/-1.3
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",13,65 years and over,"20,939","+/-1,898",6.9,+/-0.6
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",13.3,,,,,
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",14,Households with one or more people under 18 years,"86,853","+/-5,117",28.6,+/-1.6
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",15,Households with one or more people 65 years and over,"96,204","+/-2,828",31.7,+/-0.8
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",15.3,,,,,
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",16,Average household size,2.45,+/-0.04,(X),(X)
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",17,Average family size,2.98,+/-0.06,(X),(X)
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",17.3,,,,,
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",17.5,RELATIONSHIP,,,,
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",18,Population in households,"744,873","+/-6,399","744,873",(X)
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",19,Householder,"303,664","+/-5,538",40.8,+/-0.6
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",20,Spouse,"150,212","+/-6,386",20.2,+/-0.8
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",21,Unmarried partner,"17,199","+/-2,618",2.3,+/-0.4
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",22,Child,"204,697","+/-5,999",27.5,+/-0.8
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",23,Other relatives,"45,848","+/-5,274",6.2,+/-0.7
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",24,Other nonrelatives,"23,253","+/-3,847",3.1,+/-0.5
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",24.3,,,,,
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",24.5,MARITAL STATUS,,,,
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",25,Males 15 years and over,"320,356","+/-2,936","320,356",(X)
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",26,Never married,"107,863","+/-4,647",33.7,+/-1.4
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",27,"Now married, except separated","162,228","+/-6,611",50.6,+/-2.0
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",28,Separated,"6,671","+/-1,703",2.1,+/-0.5
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",29,Widowed,"7,936","+/-1,494",2.5,+/-0.5
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",30,Divorced,"35,658","+/-3,566",11.1,+/-1.1
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",30.3,,,,,
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",31,Females 15 years and over,"315,250","+/-2,612","315,250",(X)
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",32,Never married,"76,475","+/-4,048",24.3,+/-1.3
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",33,"Now married, except separated","156,595","+/-6,639",49.7,+/-2.0
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",34,Separated,"7,891","+/-1,637",2.5,+/-0.5
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",35,Widowed,"26,871","+/-2,709",8.5,+/-0.9
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",36,Divorced,"47,418","+/-4,286",15.0,+/-1.3
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",36.3,,,,,
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",36.5,FERTILITY,,,,
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",37,Number of women 15 to 50 years old who had a birth in the past 12 months,"9,505","+/-2,098","9,505",(X)
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",38,"Unmarried women (widowed, divorced, and never married)","3,581","+/-1,448",37.7,+/-10.7
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",39,"Per 1,000 unmarried women",40,+/-17,(X),(X)
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",40,"Per 1,000 women 15 to 50 years old",56,+/-12,(X),(X)
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",41,"Per 1,000 women 15 to 19 years old",10,+/-9,(X),(X)
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",42,"Per 1,000 women 20 to 34 years old",98,+/-25,(X),(X)
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",43,"Per 1,000 women 35 to 50 years old",29,+/-12,(X),(X)
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",43.3,,,,,
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",43.5,GRANDPARENTS,,,,
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",44,Number of grandparents living with own grandchildren under 18 years,"15,218","+/-2,359","15,218",(X)
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",45,Grandparents responsible for grandchildren,"6,255","+/-1,811",41.1,+/-9.9
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",45.9,Years responsible for grandchildren,,,,
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",46,Less than 1 year,629,+/-488,4.1,+/-3.1
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",47,1 or 2 years,984,+/-956,6.5,+/-5.9
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",48,3 or 4 years,"1,423",+/-735,9.4,+/-5.0
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",49,5 or more years,"3,219","+/-1,369",21.2,+/-8.9
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",49.3,,,,,
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",50,Number of grandparents responsible for own grandchildren under 18 years,"6,255","+/-1,811","6,255",(X)
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",51,Who are female,"3,399","+/-1,082",54.3,+/-7.1
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",52,Who are married,"4,820","+/-1,614",77.1,+/-11.9
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",52.3,,,,,
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",52.5,SCHOOL ENROLLMENT,,,,
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",53,Population 3 years and over enrolled in school,"169,486","+/-5,961","169,486",(X)
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",54,"Nursery school, preschool","8,677","+/-2,150",5.1,+/-1.2
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",55,Kindergarten,"13,567","+/-2,244",8.0,+/-1.3
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",56,Elementary school (grades 1-8),"69,865","+/-3,407",41.2,+/-2.1
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",57,High school (grades 9-12),"33,208","+/-2,684",19.6,+/-1.5
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",58,College or graduate school,"44,169","+/-4,354",26.1,+/-2.0
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",58.3,,,,,
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",58.5,EDUCATIONAL ATTAINMENT,,,,
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",59,Population 25 years and over,"539,193","+/-4,600","539,193",(X)
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",60,Less than 9th grade,"10,883","+/-1,832",2.0,+/-0.3
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",61,"9th to 12th grade, no diploma","29,056","+/-3,775",5.4,+/-0.7
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",62,High school graduate (includes equivalency),"143,766","+/-7,403",26.7,+/-1.4
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",63,"Some college, no degree","115,074","+/-6,308",21.3,+/-1.1
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",64,Associate's degree,"65,682","+/-4,661",12.2,+/-0.9
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",65,Bachelor's degree,"111,605","+/-6,812",20.7,+/-1.2
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",66,Graduate or professional degree,"63,127","+/-5,427",11.7,+/-1.0
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",66.3,,,,,
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",67,High school graduate or higher,"499,254","+/-5,726",92.6,+/-0.8
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",68,Bachelor's degree or higher,"174,732","+/-8,146",32.4,+/-1.4
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",68.3,,,,,
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",68.5,VETERAN STATUS,,,,
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",69,Civilian population 18 years and over,"580,597","+/-4,386","580,597",(X)
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",70,Civilian veterans,"100,381","+/-4,742",17.3,+/-0.8
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",70.3,,,,,
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",70.5,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION,,,,
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",71,Total Civilian Noninstitutionalized Population,"732,321","+/-6,576","732,321",(X)
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",72,With a disability,"125,371","+/-7,407",17.1,+/-1.0
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",72.3,,,,,
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",73,Under 18 years,"166,106","+/-2,597","166,106",(X)
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",74,With a disability,"9,805","+/-2,030",5.9,+/-1.2
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",74.3,,,,,
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",75,18 to 64 years,"436,500","+/-4,942","436,500",(X)
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",76,With a disability,"67,777","+/-5,489",15.5,+/-1.3
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",76.3,,,,,
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",77,65 years and over,"129,715","+/-2,040","129,715",(X)
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",78,With a disability,"47,789","+/-3,142",36.8,+/-2.3
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",78.3,,,,,
DP02,5001800US1201,"Congressional District 1 (118th Congress), Florida",78.5,RESIDENCE 1 YEAR AGO,,,,
